link_id,org_node_id,dst_node_id,length,lat,lon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,52,63,134.0651039,35.62558424,139.8834348,35.62553368,139.8833139,35.62556567,139.88315,35.62554382,139.883043,35.62549628,139.8830279,35.62550774,139.8828872,35.62550774,139.8827879,35.62548343,139.8827079,35.62547632,139.8826259,35.62550773,139.8825561,35.62550916,139.8824815,35.62548343,139.8823864,35.62546355,139.8822766,35.62549055,139.8821677,35.62549197,139.8820519
70,55,64,71.77856598,35.62504896,139.8839575,35.62508457,139.8837396,35.62510463,139.8835823,35.62512103,139.8834393,35.62514262,139.8831741,,,,,,,,,,,,,,,,,,,,
71,64,65,60.44355777,35.62514262,139.8831741,35.62494635,139.8831291,35.62479835,139.8831051,35.62474111,139.8830943,35.62472313,139.8831799,35.62471545,139.8832599,,,,,,,,,,,,,,,,,,
72,64,66,10.41323133,35.62514262,139.8831741,35.62515936,139.883061,,,,,,,,,,,,,,,,,,,,,,,,,,
73,66,67,19.60047372,35.62515936,139.883061,35.62529278,139.8830781,35.62533511,139.8830827,,,,,,,,,,,,,,,,,,,,,,,,
74,66,68,11.48098422,35.62515936,139.883061,35.62517239,139.8829352,,,,,,,,,,,,,,,,,,,,,,,,,,
75,68,69,25.93347888,35.62517239,139.8829352,35.62508076,139.8829237,35.62499142,139.8829066,35.62495945,139.8828576,,,,,,,,,,,,,,,,,,,,,,
76,68,63,106.150092,35.62517239,139.8829352,35.62523263,139.8828022,35.62532507,139.8826562,35.62534429,139.882472,35.62532826,139.882344,35.62528862,139.8821876,35.62532825,139.8820533,35.62539954,139.8820168,35.62549197,139.8820519,,,,,,,,,,,,
77,63,70,33.17534321,35.62549197,139.8820519,35.62564038,139.8820059,35.62578614,139.8819973,,,,,,,,,,,,,,,,,,,,,,,,
78,19,71,64.56758736,35.62782376,139.8829619,35.6279032,139.8827149,35.62793655,139.882445,35.62797275,139.8822764,,,,,,,,,,,,,,,,,,,,,,
79,71,72,62.24466421,35.62797275,139.8822764,35.62793653,139.8821169,35.62795718,139.8819613,35.62803551,139.8818729,35.62822378,139.88191,,,,,,,,,,,,,,,,,,,,
80,19,73,25.51303375,35.62782376,139.8829619,35.62792874,139.8829578,35.62805246,139.8829789,,,,,,,,,,,,,,,,,,,,,,,,
81,73,74,28.08201077,35.62805246,139.8829789,35.62808071,139.8831197,35.62819655,139.8832039,,,,,,,,,,,,,,,,,,,,,,,,
82,74,75,25.39560928,35.62819655,139.8832039,35.6282999,139.8831548,35.62838131,139.8830501,,,,,,,,,,,,,,,,,,,,,,,,
83,75,76,28.53298452,35.62838131,139.8830501,35.62832486,139.8829015,35.62822996,139.882805,,,,,,,,,,,,,,,,,,,,,,,,
84,73,76,26.42613398,35.62805246,139.8829789,35.62811641,139.8828604,35.62822996,139.882805,,,,,,,,,,,,,,,,,,,,,,,,
85,70,77,41.25277813,35.62578614,139.8819973,35.62580338,139.8817859,35.62582304,139.8815442,,,,,,,,,,,,,,,,,,,,,,,,
86,77,78,34.30879832,35.62582304,139.8815442,35.62593935,139.8815237,35.6260343,139.8815013,35.62608369,139.8814019,,,,,,,,,,,,,,,,,,,,,,
87,78,79,20.04679152,35.62608369,139.8814019,35.62620612,139.8813938,35.62626328,139.8814063,,,,,,,,,,,,,,,,,,,,,,,,
88,79,80,9.894793588,35.62626328,139.8814063,35.6262667,139.8812971,,,,,,,,,,,,,,,,,,,,,,,,,,
89,79,81,43.22007117,35.62626328,139.8814063,35.6263139,139.8814518,35.62636398,139.8814461,35.6264728,139.8814082,35.62658297,139.8814017,35.62663598,139.8814001,,,,,,,,,,,,,,,,,,
90,81,82,82.18482165,35.62663598,139.8814001,35.62681335,139.8814045,35.62691822,139.8814127,35.62697583,139.8814366,35.62707181,139.8814931,35.62717009,139.8815165,35.62736066,139.8815281,,,,,,,,,,,,,,,,
91,82,83,42.36631427,35.62736066,139.8815281,35.62746866,139.8815306,35.62756599,139.8814526,35.62762182,139.8813762,35.62768765,139.8813353,,,,,,,,,,,,,,,,,,,,
92,82,84,43.63872386,35.62736066,139.8815281,35.62732477,139.8817412,35.62729187,139.8818672,35.62726711,139.8819956,,,,,,,,,,,,,,,,,,,,,,
93,19,85,49.8151352,35.62782376,139.8829619,35.62770256,139.8829452,35.62752093,139.8829601,35.62742214,139.8829157,35.62741029,139.8828692,,,,,,,,,,,,,,,,,,,,
94,85,86,20.44520855,35.62741029,139.8828692,35.62735694,139.882797,35.62727592,139.8827157,,,,,,,,,,,,,,,,,,,,,,,,
95,86,87,31.1158216,35.62727592,139.8827157,35.62723683,139.8826509,35.62719038,139.8825703,35.62716214,139.8824933,35.62709857,139.8824753,,,,,,,,,,,,,,,,,,,,
96,87,88,18.24409931,35.62709857,139.8824753,35.62710934,139.882583,35.62711434,139.8826757,,,,,,,,,,,,,,,,,,,,,,,,
97,88,89,10.45400382,35.62711434,139.8826757,35.62719557,139.8827341,,,,,,,,,,,,,,,,,,,,,,,,,,
98,89,86,9.070066053,35.62719557,139.8827341,35.62727592,139.8827157,,,,,,,,,,,,,,,,,,,,,,,,,,
99,89,90,15.02739176,35.62719557,139.8827341,35.62722154,139.882811,35.62721311,139.8828931,,,,,,,,,,,,,,,,,,,,,,,,
100,70,91,98.38468618,35.62578614,139.8819973,35.62603634,139.8820402,35.62615195,139.8820421,35.62638256,139.882022,35.62666948,139.8820397,,,,,,,,,,,,,,,,,,,,
101,91,81,63.38336873,35.62666948,139.8820397,35.62667435,139.8817475,35.62662188,139.8817425,35.62663598,139.8814001,,,,,,,,,,,,,,,,,,,,,,
102,91,84,67.72225005,35.62666948,139.8820397,35.62687532,139.8820668,35.62706981,139.8819843,35.62726711,139.8819956,,,,,,,,,,,,,,,,,,,,,,
103,92,84,97.53672139,35.62741788,139.8829202,35.62748423,139.8825585,35.6275239,139.8823046,35.62740891,139.8821127,35.62726711,139.8819956,,,,,,,,,,,,,,,,,,,,
104,92,90,22.85239061,35.62741788,139.8829202,35.62721311,139.8828931,,,,,,,,,,,,,,,,,,,,,,,,,,
105,76,72,91.19970266,35.62822996,139.882805,35.62825922,139.8826025,35.62817793,139.8824389,35.62820756,139.8823492,35.62829494,139.8822834,35.62823739,139.8820997,35.62822378,139.88191,,,,,,,,,,,,,,,,
106,72,93,42.31618311,35.62822378,139.88191,35.6282944,139.881743,35.62830782,139.881566,35.62832128,139.881466,,,,,,,,,,,,,,,,,,,,,,
107,93,94,15.28840551,35.62832128,139.881466,35.62845835,139.8814487,,,,,,,,,,,,,,,,,,,,,,,,,,
108,93,95,25.06051253,35.62832128,139.881466,35.62829707,139.8813157,35.62822527,139.8812291,,,,,,,,,,,,,,,,,,,,,,,,
109,95,83,68.55411153,35.62822527,139.8812291,35.62815209,139.8811411,35.62800951,139.8811162,35.62787175,139.8811773,35.62768765,139.8813353,,,,,,,,,,,,,,,,,,,,
110,90,96,20.5782216,35.62721311,139.8828931,35.62714762,139.8829025,35.62706289,139.8830057,,,,,,,,,,,,,,,,,,,,,,,,
111,96,97,59.66937495,35.62706289,139.8830057,35.62685854,139.8830511,35.62683356,139.8832516,35.62670561,139.8833782,,,,,,,,,,,,,,,,,,,,,,
112,97,98,20.96001452,35.62670561,139.8833782,35.62659713,139.8831888,,,,,,,,,,,,,,,,,,,,,,,,,,
113,98,99,10.12737847,35.62659713,139.8831888,35.62666116,139.8831091,,,,,,,,,,,,,,,,,,,,,,,,,,
114,98,100,16.7753568,35.62659713,139.8831888,35.62654573,139.883363,,,,,,,,,,,,,,,,,,,,,,,,,,
115,98,101,32.15350064,35.62659713,139.8831888,35.62663481,139.8828369,,,,,,,,,,,,,,,,,,,,,,,,,,
116,101,102,13.93219147,35.62663481,139.8828369,35.62652316,139.8829073,,,,,,,,,,,,,,,,,,,,,,,,,,
117,101,103,29.59623897,35.62663481,139.8828369,35.62660289,139.8826833,35.626473,139.8827382,,,,,,,,,,,,,,,,,,,,,,,,
118,96,18,68.18514073,35.62706289,139.8830057,35.6270169,139.8832509,35.62702328,139.8834253,35.62707285,139.8836006,35.62709831,139.8837382,,,,,,,,,,,,,,,,,,,,
119,90,104,15.49223194,35.62721311,139.8828931,35.62722151,139.8829817,35.62724319,139.8830591,,,,,,,,,,,,,,,,,,,,,,,,
